0.156286 0.133673 0.133674
0.157344 0.134436 0.134436
0.158403 0.135197 0.135198
0.159462 0.135957 0.135958
0.160521 0.136715 0.136716
0.161581 0.137472 0.137473
0.162642 0.138228 0.138228
0.163702 0.138982 0.138982
0.164764 0.139734 0.139735
0.165825 0.140486 0.140486
0.166887 0.141235 0.141236
0.16795 0.141984 0.141984
0.169013 0.14273 0.142731
0.170077 0.143476 0.143477
0.17114 0.14422 0.144221
0.172205 0.144962 0.144963
0.17327 0.145704 0.145704
0.174335 0.146443 0.146444
0.175401 0.147182 0.147182
0.176467 0.147918 0.147919
0.177534 0.148654 0.148655
0.178601 0.149388 0.149389
0.179668 0.150121 0.150121
0.180736 0.150852 0.150853
0.181805 0.151582 0.151582
0.182874 0.15231 0.152311
0.183943 0.153037 0.153038
0.185013 0.153762 0.153763
0.186084 0.154487 0.154487
0.187155 0.155209 0.15521
0.188226 0.155931 0.155932
0.189298 0.156651 0.156651
0.19037 0.157369 0.15737
0.191443 0.158086 0.158087
0.192516 0.158802 0.158803
0.19359 0.159516 0.159517
0.194664 0.160229 0.16023
0.195739 0.160941 0.160942
0.196814 0.161651 0.161652
0.19789 0.16236 0.162361
0.198966 0.163067 0.163068
0.200043 0.163773 0.163774
0.20112 0.164478 0.164479
0.202198 0.165181 0.165182
0.203276 0.165883 0.165884
0.204355 0.166584 0.166585
0.205434 0.167283 0.167284
0.206514 0.167981 0.167982
0.207594 0.168677 0.168678
0.208675 0.169372 0.169373
0.209756 0.170066 0.170067
0.210838 0.170758 0.170759
0.21192 0.171449 0.17145
0.213003 0.172138 0.172139
0.214087 0.172827 0.172828
0.215171 0.173513 0.173514
0.216255 0.174199 0.1742
0.21734 0.174883 0.174884
0.218425 0.175566 0.175567
0.219511 0.176247 0.176248
0.220598 0.176927 0.176928
0.221685 0.177606 0.177607
0.222773 0.178283 0.178284
0.223861 0.178959 0.17896
0.224949 0.179634 0.179635
0.226039 0.180307 0.180308
0.227128 0.180979 0.18098
0.228219 0.18165 0.181651
0.22931 0.182319 0.18232
0.230401 0.182987 0.182988
0.231493 0.183654 0.183655
0.232586 0.184319 0.18432
0.233679 0.184983 0.184984
0.234772 0.185645 0.185646
0.235867 0.186307 0.186308
0.236961 0.186967 0.186968
0.238057 0.187625 0.187626
0.239153 0.188283 0.188284
0.240249 0.188938 0.18894
0.241346 0.189593 0.189594
0.242444 0.190246 0.190247
0.243542 0.190898 0.190899
0.244641 0.191549 0.19155
0.24574 0.192198 0.1922
0.24684 0.192847 0.192848
0.24794 0.193493 0.193494
0.249042 0.194139 0.19414
0.250143 0.194783 0.194784
0.251245 0.195426 0.195427
0.252348 0.196067 0.196068
0.253452 0.196707 0.196708
0.254556 0.197346 0.197347
0.255661 0.197984 0.197985
0.256766 0.19862 0.198621
0.257872 0.199255 0.199256
0.258978 0.199889 0.19989
0.260085 0.200521 0.200522
0.261193 0.201152 0.201153
